"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_const_structrp","TypeRef",355,355,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_const_inforp","TypeRef",355,355,"png_const_inforp","png const inforp","const : Properties of Datastructure / Function / Blocks","png","404049325279"
"png_uint_32","TypeRef",360,360,"png_uint_32","png uint 32","","png","400575883870"
"png_const_structrp","TypeRef",361,361,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_const_inforp","TypeRef",361,361,"png_const_inforp","png const inforp","const : Properties of Datastructure / Function / Blocks","png","404049325279"
"png_fixed_point","TypeRef",367,367,"png_fixed_point","png fixed point","","png","400470214718"
"png_const_structrp","TypeRef",368,368,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_int_32","TypeRef",368,368,"png_int_32","png int 32","int : Properties of Datastructure / Function / Blocks","png","404255234484"
"png_fixed_point","TypeRef",378,378,"png_fixed_point","png fixed point","","png","400470214718"
"png_const_structrp","TypeRef",379,379,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_const_inforp","TypeRef",380,380,"png_const_inforp","png const inforp","const : Properties of Datastructure / Function / Blocks","png","404049325279"
"png_fixed_point","TypeRef",388,388,"png_fixed_point","png fixed point","","png","400470214718"
"png_const_structrp","TypeRef",389,389,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_const_inforp","TypeRef",390,390,"png_const_inforp","png const inforp","const : Properties of Datastructure / Function / Blocks","png","404049325279"
"png_const_structrp","TypeRef",399,399,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_const_inforp","TypeRef",399,399,"png_const_inforp","png const inforp","const : Properties of Datastructure / Function / Blocks","png","404049325279"
"png_const_structrp","TypeRef",410,410,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
"png_const_inforp","TypeRef",410,410,"png_const_inforp","png const inforp","const : Properties of Datastructure / Function / Blocks","png","404049325279"
"png_uint_32","TypeRef",420,420,"png_uint_32","png uint 32","","png","400575883870"
"png_const_structrp","TypeRef",421,421,"png_const_structrp","png const structrp","const : Properties of Datastructure / Function / Blocks","png","404053061415"
