"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"push_length","UnexposedExpr",326,326,"png_uint_32","push length","push : Operations as part of Algorithms | length : Operations as part of Algorithms","","603150937578"
"png_ptr","UnexposedExpr",326,326,"png_struct *","png ptr","","png","602001977457"
"chunk_name","UnexposedExpr",331,331,"png_uint_32","chunk name","","chunk","600033047276"
"push_length","UnexposedExpr",333,333,"png_uint_32","push length","push : Operations as part of Algorithms | length : Operations as part of Algorithms","","600704705573"
"png_ptr","UnexposedExpr",333,333,"png_struct *","png ptr","","png","603861175498"
"buffer_size","UnexposedExpr",333,333,"size_t","buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600228161602"
"png_ptr","UnexposedExpr",333,333,"png_struct *","png ptr","","png","603336419078"
"png_push_save_buffer","UnexposedExpr",333,333,"void (*)(png_structrp)","png push save buffer","push : Operations as part of Algorithms | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","600034849116"
"png_ptr","UnexposedExpr",333,333,"png_struct *","png ptr","","png","600444953759"
"png_handle_bKGD","UnexposedExpr",334,334,"void (*)(png_structrp, png_inforp, png_uint_32)","png handle b KGD","handle : Time Complexity / Space Complexity/ Memory/ Exception","png","601426587129"
"png_ptr","UnexposedExpr",334,334,"png_struct *","png ptr","","png","602370094006"
"info_ptr","UnexposedExpr",334,334,"png_info *","info ptr","","","604115789960"
"push_length","UnexposedExpr",334,334,"png_uint_32","push length","push : Operations as part of Algorithms | length : Operations as part of Algorithms","","602763071886"
"png_ptr","UnexposedExpr",334,334,"png_struct *","png ptr","","png","603396894504"
"chunk_name","UnexposedExpr",339,339,"png_uint_32","chunk name","","chunk","601050390193"
"push_length","UnexposedExpr",341,341,"png_uint_32","push length","push : Operations as part of Algorithms | length : Operations as part of Algorithms","","601794064308"
"png_ptr","UnexposedExpr",341,341,"png_struct *","png ptr","","png","601738383129"
"buffer_size","UnexposedExpr",341,341,"size_t","buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600820537221"
"png_ptr","UnexposedExpr",341,341,"png_struct *","png ptr","","png","603195742803"
"png_push_save_buffer","UnexposedExpr",341,341,"void (*)(png_structrp)","png push save buffer","push : Operations as part of Algorithms | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","602340480938"
